latitude,longitude,altitude,geometry,comparison,type
40.428301,-79.9760979,,Point,21.2602916255,FOOD_RESTAURANT
19.394538,-99.174458,,Point,21.3072757527,TOURIST_THEATRE
20.619869,-105.228662,,Point,21.3307290077,EDUCATION_NURSERY
20.6204418,-105.2307793,,Point,21.3307290077,SHOP_CLOTHES
19.4153424,-99.1725977,,Point,21.3307290077,EDUCATION_SCHOOL
39.9538617,-75.1576712,,Point,21.3541565041,MONEY_BANK
17.0624979,-96.717369,,Point,21.3541565041,EDUCATION_SCHOOL
40.7434372,-73.9237032,,Point,21.3775583264,FOOD_PUB
40.7617832,-73.9256016,,Point,21.3775583264,TRANSPORT_SUBWAY
40.7617758,-73.9255789,,Point,21.3775583264,TRANSPORT_SUBWAY
20.6201033,-105.2312633,,Point,21.3775583264,ACCOMMO_HOTEL
40.7617553,-73.9255183,,Point,21.3775583264,TRANSPORT_SUBWAY
39.9536155,-75.1577529,,Point,21.400934559,SHOP_CONVENIENCE
17.9627168,-102.1944268,,Point,21.4242852856,TRANSPORT_RENTALCAR
49.2869118,-123.1321264,,Point,21.4242852856,TOURIST_MUSEUM
40.74323,-73.951644,,Point,21.4242852856,FOOD_RESTAURANT
38.9949756,-77.0302672,,Point,21.4476105895,FOOD_FASTFOOD
19.3941568,-99.1755041,,Point,21.4476105895,ACCOMMO_HOTEL
40.743502,-73.9536871,,Point,21.4476105895,FOOD_RESTAURANT
40.7438397,-73.9505948,,Point,21.4709105536,FOOD_RESTAURANT
40.743271,-73.95158,,Point,21.5174347914,FOOD_CAFE
40.7436168,-73.9536561,,Point,21.5174347914,HEALTH_PHARMACY
40.8027553,-73.9682218,,Point,21.5174347914,FOOD_RESTAURANT
19.3936439,-99.1757596,,Point,21.5174347914,SHOP_BICYCLE
20.6200874,-105.2304879,,Point,21.5406592285,SHOP_CLOTHES
40.7438049,-73.9215978,,Point,21.5406592285,MONEY_BANK
40.7495253,-73.8841373,,Point,21.5870331449,SHOP_BAKERY
40.7496494,-73.8841407,,Point,21.5870331449,SHOP_DEPARTMENTSTORE
20.6199736,-105.2309205,,Point,21.610182785,SHOP_CLOTHES
20.2142561,-87.4619042,,Point,21.610182785,SHOP_SUPERMARKET
19.4111324,-99.1688038,,Point,21.6333076528,FOOD_CAFE
49.1707572,-123.1347742,,Point,21.6564078277,FOOD_RESTAURANT
40.2643635,-76.8853759,,Point,21.6564078277,FOOD_RESTAURANT
28.5416765,-81.3804158,,Point,21.6794833887,AMENITY_FIRESTATION
45.5220948,-73.6026917,,Point,21.6794833887,SPORT_LEISURECENTER
40.7496716,-73.8839279,,Point,21.6794833887,FOOD_RESTAURANT
40.7494417,-73.8841164,,Point,21.6794833887,FOOD_FASTFOOD
40.7496613,-73.8840033,,Point,21.6794833887,SHOP_CONVENIENCE
40.7512747,-73.8843674,,Point,21.7025344142,EDUCATION_SCHOOL
20.6197231,-105.2321362,,Point,21.7255609824,FOOD_BAR
40.7470885,-73.952815,,Point,21.7485631709,HEALTH_VETERINARY
37.764543,-122.4255265,,Point,21.7485631709,POW_CHRISTIAN
40.7438006,-73.9514397,,Point,21.7485631709,FOOD_RESTAURANT
38.8326002,-104.8189724,,Point,21.7715410571,SHOP_DEPARTMENTSTORE
39.5222911,-119.8158797,,Point,21.7944947177,SHOP_HAIRDRESSER
39.5221648,-119.8158524,,Point,21.7944947177,FOOD_BAR
40.7491612,-73.8840545,,Point,21.7944947177,MONEY_BANK
40.7470196,-73.9528397,,Point,21.8174242293,FOOD_BAR
19.4276416,-99.1709186,,Point,21.8174242293,FOOD_RESTAURANT
28.5442418,-81.3773532,,Point,21.8403296678,EDUCATION_SCHOOL
28.5442974,-81.3773531,,Point,21.8403296678,EDUCATION_SCHOOL
40.7439024,-73.9518601,,Point,21.8860686282,SHOP_DEPARTMENTSTORE
19.4109549,-99.1688289,,Point,21.9544984001,FOOD_CAFE
19.394006,-99.1754848,,Point,21.9544984001,FOOD_RESTAURANT
49.1711735,-123.1358254,,Point,21.9544984001,FOOD_RESTAURANT
19.4275588,-99.1707376,,Point,21.9772609758,FOOD_RESTAURANT
19.4276704,-99.1707701,,Point,21.9772609758,FOOD_CAFE
20.2142342,-87.4591957,,Point,21.9772609758,ACCOMMO_HOSTEL
19.4277863,-99.1704834,,Point,21.9772609758,SHOP_BAKERY
19.4277417,-99.1706399,,Point,21.9772609758,FOOD_CAFE
19.4276307,-99.1705825,,Point,21.9772609758,SHOP_BAKERY
40.7106951,-73.9660366,,Point,22,FOOD_RESTAURANT
49.1712367,-123.1356966,,Point,22,FOOD_CAFE
19.4148639,-99.176429,,Point,22.0227155455,POI_HAMLET
19.3517255,-99.1646959,,Point,22.0227155455,FOOD_FASTFOOD
20.2143079,-87.4592337,,Point,22.045407685,FOOD_RESTAURANT
40.7440264,-73.9524569,,Point,22.0680764907,TOURIST_THEATRE
23.2015528,-106.421721,,Point,22.0907220344,SHOP_SHOES
28.5443182,-81.3779322,,Point,22.0907220344,POW_CHRISTIAN
23.2016031,-106.4217261,,Point,22.0907220344,FOOD_FASTFOOD
49.1708265,-123.136968,,Point,22.0907220344,FOOD_RESTAURANT
23.2014653,-106.4217133,,Point,22.1133443875,SHOP_CLOTHES
44.055652,-121.3093483,,Point,22.1359436212,SHOP_DEPARTMENTSTORE
23.2019538,-106.4219946,,Point,22.1585198062,SHOP_CLOTHES
20.9659585,-89.6240083,,Point,22.1585198062,MONEY_BANK
20.6197487,-105.2302997,,Point,22.1810730128,SHOP_CONVENIENCE
40.7435504,-73.9244699,,Point,22.2261107709,SHOP_GREENGROCER
20.965211,-89.6249306,,Point,22.2485954613,ACCOMMO_HOTEL
20.2113468,-87.4652944,,Point,22.2710574513,ACCOMMO_HOSTEL
40.7467154,-73.9722811,,Point,22.2934968096,POI_EMBASSY
23.2014755,-106.4214546,,Point,22.2934968096,FOOD_RESTAURANT
20.6197038,-105.2309967,,Point,22.2934968096,FOOD_RESTAURANT
20.619743,-105.2312797,,Point,22.2934968096,SHOP_CONVENIENCE
40.7489946,-73.8840359,,Point,22.3159136044,SHOP_SHOES
20.9654013,-89.6248079,,Point,22.3159136044,MONEY_BANK
19.4103125,-99.1697615,,Point,22.3159136044,FOOD_CAFE
20.9658554,-89.6233933,,Point,22.3383079037,FOOD_FASTFOOD
41.4969658,-81.6942642,,Point,22.360679775,FOOD_FASTFOOD
40.7466615,-73.9722753,,Point,22.360679775,SHOP_NEWSPAPER
20.2135531,-87.458853,,Point,22.360679775,FOOD_RESTAURANT
20.6947745,-88.1990903,,Point,22.3830292856,AMENITY_COURT
45.5259441,-122.6988578,,Point,22.4053565024,HEALTH_DENTIST
20.5963295,-100.3927882,,Point,22.4053565024,SHOP_BOOK
19.4141665,-99.166988,,Point,22.4053565024,FOOD_RESTAURANT
45.5225953,-73.6026466,,Point,22.427661492,SHOP_SUPERMARKET
20.2138275,-87.4586879,,Point,22.427661492,ACCOMMO_HOSTEL
23.201946,-106.4214276,,Point,22.4499443206,FOOD_RESTAURANT
40.7434638,-73.9235465,,Point,22.4499443206,MONEY_BANK
41.4969086,-81.6935985,,Point,22.4499443206,TOURIST_CINEMA
40.7106872,-73.9656773,,Point,22.4944437584,FOOD_RESTAURANT
25.6681237,-100.3113894,,Point,22.4944437584,MONEY_BANK
19.4258477,-99.1715696,,Point,22.4944437584,TOURIST_CINEMA
38.9960314,-77.0287445,,Point,22.5166604984,TRANSPORT_FUEL
20.5961282,-100.3938324,,Point,22.5166604984,HEALTH_PHARMACY
19.4278298,-99.170376,,Point,22.5388553392,SHOP_CONVENIENCE
23.2017162,-106.4215106,,Point,22.5388553392,SHOP_CLOTHES
42.0438653,-87.6815433,,Point,22.5388553392,POW_CHRISTIAN
23.2016802,-106.4217349,,Point,22.5388553392,SHOP_SHOES
23.2016011,-106.4215008,,Point,22.5388553392,SHOP_CONFECTIONERY
40.7434514,-73.9239503,,Point,22.5610283454,FOOD_RESTAURANT
40.7434515,-73.923806,,Point,22.5610283454,SHOP_ALCOHOL
17.960783,-102.1911488,,Point,22.5831795813,FOOD_BAR
40.7106766,-73.9655977,,Point,22.5831795813,FOOD_RESTAURANT
28.5448042,-81.3772399,,Point,22.627416998,AMENITY_PUBLICBUILDING
41.4970164,-81.6941352,,Point,22.6495033058,FOOD_FASTFOOD
37.7989098,-122.4225313,,Point,22.6715680975,FOOD_RESTAURANT
41.4970677,-81.6941071,,Point,22.6936114358,FOOD_FASTFOOD
19.4257922,-99.1713031,,Point,22.7156333832,FOOD_RESTAURANT
19.425839,-99.171209,,Point,22.7156333832,MONEY_BANK
20.2130527,-87.4591623,,Point,22.7156333832,ACCOMMO_HOTEL
20.6195685,-105.2312873,,Point,22.7376340018,HEALTH_PHARMACY
23.2010271,-106.4218644,,Point,22.7376340018,POW_CHRISTIAN
23.2010985,-106.4212925,,Point,22.7596133535,SHOP_SUPERMARKET
45.5216513,-73.6017094,,Point,22.803508502,AMENITY_LIBRARY
41.4970972,-81.6941629,,Point,22.803508502,FOOD_FASTFOOD
45.4178339,-75.6898275,,Point,22.825424421,POW_CHRISTIAN
49.1707458,-123.1372362,,Point,22.825424421,HEALTH_PHARMACY
19.3929697,-99.1757938,,Point,22.825424421,FOOD_RESTAURANT
20.9655456,-89.6245561,,Point,22.8473193176,SHOP_CONVENIENCE
19.4101803,-99.1699683,,Point,22.8473193176,FOOD_RESTAURANT
23.2021715,-106.4230561,,Point,22.8691932521,POW_CHRISTIAN
20.2126554,-87.4588724,,Point,22.8910462845,ACCOMMO_HOTEL
20.2124105,-87.4584378,,Point,22.9128784748,HEALTH_PHARMACY
20.2117783,-87.4581885,,Point,22.9128784748,SHOP_SUPERMARKET
20.2123856,-87.4583553,,Point,22.9128784748,FOOD_CAFE
20.2124738,-87.4581384,,Point,22.9128784748,MONEY_BANK
20.2123187,-87.4584387,,Point,22.9128784748,FOOD_CAFE
19.3933142,-99.1734402,,Point,22.9128784748,TOURIST_THEATRE
19.3926097,-99.1731144,,Point,22.9128784748,FOOD_CAFE
20.2121973,-87.4583819,,Point,22.9128784748,FOOD_CAFE
19.3926826,-99.1731685,,Point,22.9128784748,FOOD_FASTFOOD
20.212685,-87.458532,,Point,22.9128784748,HEALTH_PHARMACY
19.3927286,-99.1732493,,Point,22.9346898824,FOOD_RESTAURANT
19.427192,-99.1711012,,Point,22.9564805665,ACCOMMO_HOTEL
19.3917208,-99.172908,,Point,22.9564805665,FOOD_FASTFOOD
40.7434861,-73.9240796,,Point,22.9782505862,SHOP_SUPERMARKET
19.4229933,-99.1687805,,Point,23.0217288664,FOOD_RESTAURANT
40.7447738,-73.9505209,,Point,23.0217288664,FOOD_CAFE
19.4224859,-99.1700151,,Point,23.0217288664,SHOP_BAKERY
19.4144247,-99.1669248,,Point,23.0217288664,FOOD_RESTAURANT
25.6687657,-100.3113592,,Point,23.0434372436,SHOP_MOTORCYCLE
40.7434981,-73.9241525,,Point,23.0434372436,SHOP_CONVENIENCE
40.7435006,-73.9241957,,Point,23.0434372436,FOOD_RESTAURANT
41.496973,-81.6938298,,Point,23.0434372436,FOOD_FASTFOOD
20.6189043,-105.231832,,Point,23.0651251893,FOOD_RESTAURANT
23.2010349,-106.4209798,,Point,23.0651251893,SHOP_PHONE
20.2117468,-87.4579,,Point,23.0867927612,FOOD_RESTAURANT
45.4175561,-75.6902793,,Point,23.0867927612,FOOD_CAFE
19.3920764,-99.1727996,,Point,23.0867927612,FOOD_RESTAURANT
19.4255528,-99.171474,,Point,23.0867927612,SHOP_BICYCLE
40.8008613,-73.9682637,,Point,23.1300670124,FOOD_RESTAURANT
20.2105384,-87.4652765,,Point,23.1300670124,FOOD_RESTAURANT
20.2105999,-87.465234,,Point,23.1300670124,SHOP_CONVENIENCE
45.521889,-73.6018457,,Point,23.1516738056,SHOP_CONVENIENCE
45.5219257,-73.601944,,Point,23.1516738056,SHOP_LAUNDRETTE
20.2121727,-87.4589231,,Point,23.2163735325,FOOD_FASTFOOD
49.286816,-123.1309321,,Point,23.2163735325,ACCOMMO_HOTEL
41.497053,-81.6937472,,Point,23.2379000772,FOOD_FASTFOOD
41.4971064,-81.6937678,,Point,23.2594066992,SHOP_CLOTHES
39.1859021,-96.5728657,,Point,23.2594066992,FOOD_RESTAURANT
41.4970276,-81.6936836,,Point,23.2594066992,FOOD_FASTFOOD
41.4969639,-81.6936927,,Point,23.2594066992,FOOD_FASTFOOD
41.4970282,-81.6938351,,Point,23.2594066992,FOOD_FASTFOOD
23.2024404,-106.4227118,,Point,23.2808934536,FOOD_RESTAURANT
30.2717152,-97.7458906,,Point,23.2808934536,TOURIST_MUSEUM
23.2021764,-106.4218482,,Point,23.2808934536,SHOP_SUPERMARKET
41.4972191,-81.693749,,Point,23.2808934536,SHOP_CLOTHES
39.1849596,-96.5733874,,Point,23.3023603955,SHOP_HAIRDRESSER
49.2872468,-123.132107,,Point,23.3023603955,LANDUSE_GRASS
20.9654797,-89.6234839,,Point,23.3023603955,MONEY_BANK
23.2013069,-106.42059,,Point,23.3238075794,SHOP_SHOES
43.650518,-79.4136736,,Point,23.3238075794,POW_CHRISTIAN
19.389851,-99.1765461,,Point,23.3238075794,SHOP_MARKETPLACE
40.8011187,-73.9682057,,Point,23.3452350599,FOOD_RESTAURANT
49.1699868,-123.1343716,,Point,23.3452350599,FOOD_RESTAURANT
25.6671364,-100.3123269,,Point,23.3452350599,SHOP_CONVENIENCE
20.2096142,-87.4601033,,Point,23.3666428911,LANDUSE_GRASS
51.0498382,-114.0694116,,Point,23.3880311271,ACCOMMO_HOTEL
40.7021593,-74.0149929,,Point,23.3880311271,TOURIST_ATTRACTION
19.3930072,-99.1732204,,Point,23.4093998214,FOOD_RESTAURANT
20.9655425,-89.6241401,,Point,23.4093998214,MONEY_BANK
19.3891191,-99.1760509,,Point,23.4093998214,SHOP_BAKERY
19.3891605,-99.1759453,,Point,23.4093998214,HEALTH_PHARMACY
25.6678404,-100.3119647,,Point,23.4093998214,MONEY_BANK
19.3925123,-99.1730418,,Point,23.4733891886,FOOD_RESTAURANT
40.7431838,-73.9221886,,Point,23.4733891886,TRANSPORT_FUEL
19.3898577,-99.1756071,,Point,23.4946802489,SHOP_SUPERMARKET
19.4247286,-99.1711114,,Point,23.5584379788,AMENITY_POSTOFFICE
20.2121155,-87.4592545,,Point,23.5796522451,FOOD_RESTAURANT
20.2121163,-87.4592806,,Point,23.5796522451,FOOD_RESTAURANT
45.5220046,-73.6020898,,Point,23.6008474424,SHOP_LAUNDRETTE
25.6681658,-100.3118538,,Point,23.6854385647,SHOP_CONVENIENCE
19.3922889,-99.1727055,,Point,23.769728648,FOOD_RESTAURANT
25.6671747,-100.3122349,,Point,23.8117617996,SHOP_DEPARTMENTSTORE
41.4972238,-81.6941629,,Point,23.8117617996,SHOP_GIFT
40.7514705,-73.8839496,,Point,23.8117617996,POW_CHRISTIAN
40.7415053,-73.9239288,,Point,23.8537208838,POW_JEWISH
45.5189886,-73.5717616,,Point,23.8746727726,FOOD_CAFE
20.9653366,-89.6236519,,Point,23.8746727726,SHOP_SHOES
20.6046176,-105.22972,,Point,23.8956062907,SHOP_GREENGROCER
49.1705269,-123.1387041,,Point,23.9165214862,FOOD_RESTAURANT
20.605164,-105.230303,,Point,23.9165214862,EDUCATION_COLLEGE
20.6046264,-105.2300348,,Point,23.9165214862,FOOD_RESTAURANT
20.605164,-105.230303,,Point,23.9165214862,EDUCATION_UNIVERSITY
20.2131595,-87.4575446,,Point,23.9791576166,TRANSPORT_FUEL
20.6045317,-105.2298878,,Point,24,SHOP_GREENGROCER
20.6046246,-105.2299289,,Point,24,SHOP_GREENGROCER
20.9652368,-89.6231489,,Point,24,FOOD_RESTAURANT
20.619163,-105.2311209,,Point,24.0208242989,FOOD_RESTAURANT
43.6386482,-79.3823092,,Point,24.062418831,TOURIST_ART
40.7475764,-73.8841363,,Point,24.062418831,TRANSPORT_SUBWAY
20.6045566,-105.2304058,,Point,24.0831891576,ACCOMMO_HOTEL
19.3930539,-99.174937,,Point,24.0831891576,FOOD_RESTAURANT
39.3304524,-82.0994465,,Point,24.1039415864,POW_CHRISTIAN
43.6387722,-79.3815315,,Point,24.1246761636,LANDUSE_GRASS
40.7075857,-74.0018061,,Point,24.2074368738,FOOD_RESTAURANT
20.2126459,-87.4578297,,Point,24.2280828792,FOOD_FASTFOOD
40.7480546,-73.8838636,,Point,24.248711306,FOOD_FASTFOOD
19.4250043,-99.1706481,,Point,24.269322199,SHOP_BAKERY
40.7430708,-73.9203715,,Point,24.269322199,SHOP_CLOTHES
20.2122746,-87.4575773,,Point,24.289915603,ACCOMMO_HOTEL
40.7429164,-73.9200282,,Point,24.289915603,FOOD_FASTFOOD
25.6676245,-100.3125421,,Point,24.3104915623,SHOP_DEPARTMENTSTORE
43.6385223,-79.3825369,,Point,24.3310501212,FOOD_RESTAURANT
40.7476179,-73.8841432,,Point,24.3515913238,TRANSPORT_SUBWAY
43.638623,-79.3820976,,Point,24.3721152139,TOURIST_THEATRE
20.6045409,-105.2304662,,Point,24.3926218353,FOOD_RESTAURANT
25.6674251,-100.3121866,,Point,24.3926218353,SHOP_BOOK
39.2771059,-76.6125325,,Point,24.3926218353,MONEY_BANK
40.7621979,-73.9110069,,Point,24.4131112315,SHOP_ALCOHOL
20.9652765,-89.6233418,,Point,24.4540385213,SHOP_SUPERMARKET
41.4976527,-81.6947222,,Point,24.474476501,TRANSPORT_SUBWAY
20.9645842,-89.6236976,,Point,24.5153013443,FOOD_RESTAURANT
34.0179626,-118.4935663,,Point,24.5153013443,MONEY_BANK
43.6384685,-79.3825027,,Point,24.5560583156,FOOD_CAFE
25.6679005,-100.3123286,,Point,24.5764114549,MONEY_BANK
20.600817,-105.231864,,Point,24.5967477525,EDUCATION_SCHOOL
41.4972485,-81.694297,,Point,24.6170672502,FOOD_RESTAURANT
40.7669241,-73.9211226,,Point,24.6373699895,SHOP_MARKETPLACE
20.9647976,-89.6236688,,Point,24.7588368063,SHOP_BAKERY
19.3918496,-99.1757141,,Point,24.7790233867,FOOD_CAFE
19.4272069,-99.197651,,Point,24.7991935353,POI_EMBASSY
40.7430458,-73.9198494,,Point,24.819347292,TOURIST_MONUMENT
40.7667684,-73.9207779,,Point,24.819347292,SHOP_BAKERY
40.7667496,-73.9207265,,Point,24.819347292,FOOD_RESTAURANT
40.7666655,-73.9206293,,Point,24.819347292,FOOD_ICECREAM
20.9651588,-89.62375,,Point,24.8394846967,SHOP_CLOTHES
38.9947314,-77.0261588,,Point,24.8596057893,SHOP_ALCOHOL
41.4977732,-81.694698,,Point,24.8596057893,TRANSPORT_SUBWAY
40.7476531,-73.8841681,,Point,24.9399278267,TRANSPORT_SUBWAY
39.2771224,-76.6130842,,Point,24.9599679487,FOOD_RESTAURANT
39.2771178,-76.613163,,Point,24.9599679487,FOOD_RESTAURANT
20.9644153,-89.6237387,,Point,24.9799919936,AMENITY_LIBRARY
25.668699,-100.3117645,,Point,25,FOOD_FASTFOOD
39.2768079,-76.6133327,,Point,25,SHOP_MARKETPLACE
41.4973234,-81.6941461,,Point,25,SHOP_CLOTHES
20.6191143,-105.2304307,,Point,25.0199920064,FOOD_RESTAURANT
45.5190729,-73.5723344,,Point,25.0599281723,FOOD_RESTAURANT
40.6922159,-73.9842844,,Point,25.099800796,SHOP_BICYCLE
43.6389991,-79.3796877,,Point,25.1197133742,TRANSPORT_MARINA
49.2508977,-122.8974117,,Point,25.13961018,SHOP_SUPERMARKET
40.7668872,-73.9210453,,Point,25.13961018,SHOP_CONVENIENCE
20.9643919,-89.6237251,,Point,25.1594912508,FOOD_RESTAURANT
19.3909903,-99.1753866,,Point,25.1594912508,SHOP_CONVENIENCE
32.5275919,-117.0372773,,Point,25.179356624,LANDUSE_GRASS
40.7783444,-73.9463035,,Point,25.1992063367,SPORT_TENNIS
40.7669057,-73.9208832,,Point,25.1992063367,MONEY_BANK
39.2770171,-76.6134377,,Point,25.2190404258,FOOD_CAFE
43.6385358,-79.3802826,,Point,25.2586618806,FOOD_PUB
40.7402989,-73.9236331,,Point,25.2586618806,TOURIST_THEATRE
49.2519216,-122.8960144,,Point,25.2784493195,SHOP_SUPERMARKET
45.5201613,-73.5975048,,Point,25.2784493195,FOOD_FASTFOOD
49.2506688,-122.8967172,,Point,25.2784493195,FOOD_FASTFOOD
20.585132,-100.3924219,,Point,25.2982212813,SHOP_CONVENIENCE
40.7444366,-73.9493576,,Point,25.3179778023,SHOP_HAIRDRESSER
32.5270388,-117.0362146,,Point,25.3377189186,FOOD_RESTAURANT
39.2769596,-76.6138977,,Point,25.3574446662,TOURIST_NIGHTCLUB
32.5266961,-117.0364753,,Point,25.3968501984,POW_ISLAMIC
49.2507952,-122.8964009,,Point,25.4754784057,SHOP_CLOTHES
40.7428404,-73.9200379,,Point,25.4754784057,FOOD_FASTFOOD
20.9649423,-89.6229314,,Point,25.495097568,SHOP_GIFT
43.6384142,-79.3820267,,Point,25.5147016443,TOURIST_ART
20.5875892,-100.3911031,,Point,25.5342906696,FOOD_RESTAURANT
25.6679214,-100.3124629,,Point,25.5734237051,MONEY_BANK
19.4271397,-99.1972146,,Point,25.5734237051,FOOD_RESTAURANT
40.7405051,-73.9232395,,Point,25.6124969497,SHOP_SUPERMARKET
20.588126,-100.3898856,,Point,25.6515106768,HEALTH_PHARMACY
25.6671383,-100.3125108,,Point,25.670995306,SHOP_DEPARTMENTSTORE
19.3899237,-99.1750775,,Point,25.7099202644,TRANSPORT_FUEL
49.2510762,-122.897358,,Point,25.7875939165,FOOD_CAFE
20.9650538,-89.6225724,,Point,25.8069758011,SHOP_SUPERMARKET
45.52011,-73.5973749,,Point,25.8069758011,SHOP_SHOES
32.5278831,-117.035719,,Point,25.8263431403,SHOP_SUPERMARKET
19.3915426,-99.1746948,,Point,25.8456959666,FOOD_RESTAURANT
41.4974033,-81.6941695,,Point,25.8456959666,SHOP_SHOES
20.5871841,-100.3903536,,Point,25.8843582111,SHOP_BAKERY
25.6676096,-100.312724,,Point,25.8843582111,SHOP_DEPARTMENTSTORE
20.587217,-100.3902664,,Point,25.8843582111,SHOP_DEPARTMENTSTORE
40.7421241,-73.918793,,Point,25.903667694,SHOP_SUPERMARKET
19.4272034,-99.1949234,,Point,25.9229627936,ACCOMMO_HOTEL
32.5269844,-117.0358266,,Point,26,FOOD_CAFE
40.7429489,-73.9193416,,Point,26.0192236625,FOOD_RESTAURANT
40.7429652,-73.9194274,,Point,26.0192236625,FOOD_RESTAURANT
40.701907,-74.013942,,Point,26.0192236625,SHOP_BICYCLE
41.4975404,-81.6945659,,Point,26.0384331326,FOOD_RESTAURANT
32.5280796,-117.0342173,,Point,26.0576284416,SHOP_CONVENIENCE
40.7429408,-73.9192343,,Point,26.0576284416,FOOD_BAR
40.7427929,-73.9190218,,Point,26.1151297144,SHOP_PHONE
40.7029472,-74.0157205,,Point,26.1342686907,LANDUSE_GRASS
40.7429164,-73.9190733,,Point,26.1342686907,SHOP_HAIRDRESSER
43.0472611,-87.9147131,,Point,26.1533936612,MONEY_BANK
20.5871354,-100.3904853,,Point,26.1916017074,FOOD_FASTFOOD
39.3297137,-82.0980648,,Point,26.1916017074,POW_CHRISTIAN
32.5266892,-117.0361952,,Point,26.2106848442,SHOP_SUPERMARKET
34.0593669,-118.4449535,,Point,26.2297540972,FOOD_FASTFOOD
34.0593836,-118.4448522,,Point,26.2297540972,FOOD_FASTFOOD
34.0594135,-118.4447466,,Point,26.2297540972,FOOD_CAFE
40.7416632,-73.9206147,,Point,26.2297540972,SHOP_SUPERMARKET
34.0593432,-118.4446809,,Point,26.2297540972,FOOD_FASTFOOD
40.7428814,-73.9190209,,Point,26.2297540972,FOOD_RESTAURANT
45.4299204,-75.6824888,,Point,26.2488094968,HEALTH_PHARMACY
19.4271109,-99.19705,,Point,26.2868788562,TRANSPORT_RENTALCAR
19.3894111,-99.1741571,,Point,26.2868788562,MONEY_BANK
40.7741678,-73.9607524,,Point,26.3058928759,POW_CHRISTIAN
43.6391111,-79.380615,,Point,26.3438797446,TOURIST_ATTRACTION
34.060202,-118.4462382,,Point,26.3438797446,FOOD_RESTAURANT
64.1732675,-51.7336321,,Point,26.3628526529,POI_HAMLET
34.0600033,-118.4465424,,Point,26.3628526529,FOOD_CAFE
34.0600264,-118.4460993,,Point,26.3818119165,FOOD_RESTAURANT
34.0599185,-118.4460044,,Point,26.4007575649,FOOD_RESTAURANT
41.4970498,-81.6930651,,Point,26.4196896272,SHOP_HAIRDRESSER
40.7703765,-73.9537802,,Point,26.5329983228,FOOD_RESTAURANT
32.5267511,-117.0358539,,Point,26.5518360947,FOOD_BAR
43.639176,-79.3830785,,Point,26.5706605112,SHOP_DEPARTMENTSTORE
40.7417784,-73.9197063,,Point,26.6082693913,FOOD_RESTAURANT
38.9928572,-77.0277596,,Point,26.6833281283,SHOP_BICYCLE
40.7416382,-73.9191413,,Point,26.7020598456,FOOD_BAR
34.0593622,-118.4433982,,Point,26.7207784318,TOURIST_MUSEUM
37.8084319,-122.4132357,,Point,26.7394839142,SHOP_DEPARTMENTSTORE
37.8084519,-122.4130954,,Point,26.7394839142,SHOP_HIFI
40.7420998,-73.9196581,,Point,26.7394839142,FOOD_CAFE
37.8084556,-122.4130203,,Point,26.7394839142,SHOP_DEPARTMENTSTORE
20.5875679,-100.3896539,,Point,26.776855678,ACCOMMO_HOTEL
40.8131129,-96.700979,,Point,26.7955220139,FOOD_FASTFOOD
40.7414433,-73.9204708,,Point,26.8514431642,FOOD_FASTFOOD
34.0593257,-118.4451319,,Point,26.8700576851,FOOD_FASTFOOD
19.3896918,-99.1740561,,Point,26.8886593195,FOOD_RESTAURANT
20.5867926,-100.3915131,,Point,26.8886593195,SHOP_CLOTHES
19.3891063,-99.1737469,,Point,26.9258240357,FOOD_RESTAURANT
20.5870808,-100.3909085,,Point,26.9443871706,SHOP_DIY
19.427564,-99.198799,,Point,26.9629375254,SHOP_BICYCLE
40.7707598,-73.9535793,,Point,26.9814751265,SHOP_SUPERMARKET
40.742045,-73.9201683,,Point,26.9814751265,POW_CHRISTIAN
49.2909348,-123.1360437,,Point,27.0185121722,FOOD_RESTAURANT
49.2909208,-123.1365182,,Point,27.0739727414,FOOD_CAFE
41.4977756,-81.694568,,Point,27.0924343683,TRANSPORT_SUBWAY
43.6391227,-79.3822679,,Point,27.1108834235,LANDUSE_GRASS
41.4978638,-81.6946951,,Point,27.1108834235,TRANSPORT_SUBWAY
45.4277325,-75.6806755,,Point,27.1661554144,FOOD_CAFE
20.5870982,-100.3901254,,Point,27.1661554144,HEALTH_PHARMACY
40.7425,-73.9205556,,Point,27.2029410175,AMENITY_POSTOFFICE
32.5286246,-117.03641,,Point,27.2029410175,TOURIST_NIGHTCLUB
20.6038858,-105.2306072,,Point,27.2029410175,FOOD_RESTAURANT
43.6391807,-79.3804053,,Point,27.2213151776,FOOD_CAFE
34.0597347,-118.4450124,,Point,27.2213151776,FOOD_FASTFOOD
40.7705966,-73.9542465,,Point,27.2396769438,HEALTH_PHARMACY
20.587194,-100.3898811,,Point,27.276363394,SHOP_CLOTHES
20.5872224,-100.3897906,,Point,27.276363394,SHOP_NEWSPAPER
34.0596412,-118.4451669,,Point,27.2946881279,FOOD_CAFE
34.0596955,-118.4451035,,Point,27.3130005675,FOOD_ICECREAM
51.0496693,-114.0686025,,Point,27.3678643668,FOOD_RESTAURANT
20.5846042,-100.3918362,,Point,27.4043792121,HEALTH_PHARMACY
19.389812,-99.1740186,,Point,27.4226184016,FOOD_RESTAURANT
40.7408167,-73.9216803,,Point,27.4772633281,AMENITY_LIBRARY
40.74166,-73.922059,,Point,27.5136329844,HEALTH_PHARMACY
20.9637424,-89.6238712,,Point,27.5136329844,SHOP_COPYSHOP
